product_id,product_name,category,brand,retail_price,cost,times_ordered,total_revenue,total_profit,pct_of_margin,avg_sale_price,avg_discount_pct,product_classification
379,Patty Women Sexy Cowl Neck Cut Out Asym Sleeve Casual Blouse Top,Tops & Tees,Patty,28.98,16.81,6,173.88,73.03,42,28.98,100,Niche Premium
28710,Aviator Sunglasses AV35 Flash Lens Adjustable Arms,Accessories,Aviator,19.95,7.78,6,119.7,73.02,61,19.95,100,Niche Premium
9131,Dan Post Men's Cowboy Certified White Over the Calf Socks,Socks & Hosiery,Dan Post,19.95,7.78,6,119.7,73.02,61,19.95,100,Niche Premium
14134,Rex Chinchilla Ear Muffs,Accessories,FursNewYork,39.9,15.56,3,119.7,73.02,61,39.9,100,Niche Premium
3096,Speedo Women's Team Collection Lochte Jersey Tee,Active,Speedo,19.95,7.78,6,119.7,73.02,61,19.95,100,Niche Premium
13247,Womens swimsuit MW Swimwear Set Halter w/ Boyshorts 2 piece bikini multiple prints,Swim,MW,44.99,20.65,3,134.97,73.02,54.1,44.99,100,Niche Premium
19484,NEW ARRIVAL PERUVIAN ALPACA WOOL MENS SWEATER VNECK RED WARM & SOFT,Sweaters,The Little Alpaca's House,33.99,15.74,4,135.96,73.01,53.7,33.99,100,Niche Premium
21179,Altamont Young Young Men's Wilshire Basic Pants,Jeans,Altamont,55.95,31.61,3,167.85,73.01,43.5,55.95,100,Niche Premium
4427,US Polo Assn. Juniors Stevie Super Skinny Jean,Jeans,U.S. Polo Assn.,29.74,15.14,5,148.7,73.01,49.1,29.74,100,Niche Premium
2893,Jillian Michaels Collection by K-Swiss Women's Slub Vee,Active,K-Swiss,25,10.4,5,125,73,58.4,25,100,Niche Premium
12120,Adriana Arango High Quality Jeans Chemise Hiphugger Included 7463 Made in Colombia,Intimates,Adriana,32.95,18.35,5,164.75,72.98,44.3,32.95,100,Niche Premium
16621,Armani Exchange Pieced Color V-Neck Tee,Tops & Tees,A:X Armani Exchange,38,19.76,4,152,72.96,48,38,100,Niche Premium
14091,Isotoner Women's Chenille Mitten,Accessories,Isotoner,24,9.41,5,120,72.96,60.8,24,100,Niche Premium
26091,Rated M Men's 2-Pack Crew Neck T-Shirt,Underwear,Rated M,24.61,12.45,6,147.66,72.94,49.4,24.61,100,Niche Premium
25945,Gregg Homme Lux Brief 102203,Underwear,Gregg Homme,47.95,23.64,3,143.85,72.93,50.7,47.95,100,Niche Premium
14384,Motherhood Maternity: Sports Clip Down Nursing Bra,Maternity,Motherhood Maternity,21.98,9.83,6,131.88,72.93,55.3,21.98,100,Niche Premium
17189,Quiksilver Men's Reeko Full Zip Fleece With Self Hoodliner,Fashion Hoodies & Sweatshirts,Quiksilver,55,30.69,3,165,72.93,44.2,55,100,Niche Premium
14909,Medela Sleep Bra Nude Large,Maternity,Medela,15.99,6.88,8,127.92,72.91,57,15.99,100,Niche Premium
1208,Kensie Women's Tweeded Knit Fringe Sweater,Sweaters,Kensie,43.63,19.33,3,130.89,72.91,55.7,43.63,100,Niche Premium
14570,Motherhood Maternity: Long Sleeve Jersey Knit Hooded Maternity Jacket,Maternity,Motherhood Maternity,29.98,11.75,4,119.92,72.91,60.8,29.98,100,Niche Premium
20210,Men's Single Breasted Three Button Tan Dress Suit,Suits & Sport Coats,Giorgio Cerruti,59.95,23.5,2,119.9,72.9,60.8,59.95,100,Niche Premium
2739,ASICS Women's Hydrology Low Sock,Active,ASICS,16.99,6.58,7,118.93,72.9,61.3,16.99,100,Niche Premium
9143,Betsey Johnson Women's Fur Cuff Knee Length Welly Sock,Socks & Hosiery,Betsey Johnson,25,10.42,5,125,72.88,58.3,25,100,Niche Premium
1070,Ed Garments Women's Cotton Cashmere Cardigan Jewel Neck. 111,Sweaters,Ed Garments,44.99,20.7,3,134.97,72.88,54,44.99,100,Niche Premium
28818,Smartwool PhD HyFi Training Glove,Accessories,SmartWool,39.95,15.66,3,119.85,72.87,60.8,39.95,100,Niche Premium
2672,Spalding Women's Bootleg Pant,Active,Spalding,25,10.43,5,125,72.87,58.3,25,100,Niche Premium
19502,Harbor Bay Big & Tall Soft-Touch Quarter-Zip Sweater,Sweaters,Harbor Bay,48,23.71,3,144,72.86,50.6,48,100,Niche Premium
10452,Lilyette Women's Dream Minimizer,Intimates,Lilyette,36,17.78,4,144,72.86,50.6,36,100,Niche Premium
9314,K. Bell Socks Women's Two Pair Stripe Cashmere Gift Set,Socks & Hosiery,K. Bell,30,11.79,4,120,72.84,60.7,30,100,Niche Premium
1256,Alternative Ladies 4.4 oz. Slouchy Pullover,Sweaters,Alternative,20.93,8.79,6,125.58,72.84,58,20.93,100,Niche Premium
11219,Black Fuchsia Seamless Shapewear Wear Your Own Bra Shaping Thigh Slimming Bodysuit,Intimates,Black Fuchsia,39.5,21.29,4,158,72.84,46.1,39.5,100,Niche Premium
3256,Gabby Skye Women's One Piece Beaded Dress,Dresses,Gabby Skye,64.8,28.38,2,129.6,72.84,56.2,64.8,100,Niche Premium
11756,Hanky Panky Lined Camisole - Signature Lace,Intimates,Hanky Panky,38.5,20.29,4,154,72.84,47.3,38.5,100,Niche Premium
2806,Handful Sports Bra,Active,Handful,42,17.72,3,126,72.83,57.8,42,100,Niche Premium
14109,Echo Design Women's Touch Ruched Gloves,Accessories,ECHO,29.99,11.79,4,119.96,72.82,60.7,29.99,100,Niche Premium
7181,Woman Within Plus Size Jean stretch bootcut 5-pocket styling,Skirts,Woman Within,39.99,15.72,3,119.97,72.82,60.7,39.99,100,Niche Premium
27804,Rusty Men's Come On Down Boardshort,Swim,Rusty,35,20.44,5,175,72.8,41.6,35,100,Niche Premium
28409,UR Men's Tech Leather Fleece Glove,Accessories,UR,42.5,18.23,3,127.5,72.8,57.1,42.5,100,Niche Premium
9527,Cuddl Duds Women's Climatesmart Long Legging,Sleep & Lounge,Cuddl Duds,62.36,38.1,3,187.08,72.77,38.9,62.36,100,Underperformer
9744,Hot Chillys Kid's Mid Weight Bottom,Sleep & Lounge,Hot Chillys,32,19.87,6,192,72.77,37.9,32,100,Underperformer
5886,Lysse Leggings Women Tight Ankle Leggings - Plus Size,Leggings,Lysse Leggings,64,39.74,3,192,72.77,37.9,64,100,Underperformer
22097,Allegra K Mens 2012 NEW Casual Slim Half Front Slant Pockets Long Trousers Black W33,Pants,Allegra K,15,6.92,9,135,72.76,53.9,15,100,Niche Premium
27813,Hurley Men's Copy Supersuede Boardshort,Swim,Hurley,38.19,23.64,5,190.95,72.75,38.1,38.19,100,Underperformer
9134,Darn Tough Vermont Women's Good Witch Crew Light Socks,Socks & Hosiery,Darn Tough,37.95,13.7,3,113.85,72.75,63.9,37.95,100,Niche Premium
25802,Insta Slim V-Neck Shirt,Underwear,Insta Slim,30,15.45,5,150,72.75,48.5,30,100,Niche Premium
18995,Tommy Hilfiger Men Cable Knit Logo Sweater Pullover,Sweaters,Tommy Hilfiger,49.99,25.74,3,149.97,72.74,48.5,49.99,100,Niche Premium
19564,Izod Basic Cable V-Neck Sweater,Sweaters,IZOD,22.54,12.15,7,157.78,72.74,46.1,22.54,100,Niche Premium
1157,Roxy Juniors Yuma Pullover,Sweaters,Roxy,68.99,32.63,2,137.98,72.72,52.7,68.99,100,Niche Premium
25987,Clever Men's Voyeur Brief,Underwear,Clever,24,11.88,6,144,72.72,50.5,24,100,Niche Premium
12458,Sexy Lace Babydoll Set-Red,Intimates,SEX NIGHT,24,11.88,6,144,72.72,50.5,24,100,Niche Premium
20895,Carhartt Men's Straight Leg Relaxed Fit Prewashed Jean,Jeans,Carhartt,36,17.82,4,144,72.72,50.5,36,100,Niche Premium
16994,Volcom Men's Pin Stone Short Sleeve Tee,Tops & Tees,Volcom,30,17.88,6,180,72.72,40.4,30,100,Niche Premium
16833,TheLees Mens slim dress shirts with TIE,Tops & Tees,TheLees,26.99,14.87,6,161.94,72.71,44.9,26.99,100,Niche Premium
7246,(2328) Satin Pencil Skirt with Skinny Belt Purple,Skirts,Ice,23.99,9.45,5,119.95,72.69,60.6,23.99,100,Niche Premium
16000,Hurley Men's Flammo Brand Shirt,Tops & Tees,Hurley,22,12.91,8,176,72.69,41.3,22,100,Niche Premium
7960,Allegra K Ladies Long Sleeve Waistband Above Two Mock Pockets Ruched Short Coat Pink XS,Blazers & Jackets,Allegra K,15.71,5.33,7,109.97,72.69,66.1,15.71,100,Niche Premium
23006,O'Neill Men's Contact Short,Shorts,O'Neill,39.5,21.33,4,158,72.68,46,39.5,100,Niche Premium
27831,Burnside Men's Burlap Burnside Boardshort,Swim,Burnside,33,20.89,6,198,72.67,36.7,33,100,Underperformer
9979,Casual Moments Womens 50 Inch Shawl Collar Leopard Wrap,Sleep & Lounge,Casual Moments,69,44.78,3,207,72.66,35.1,69,100,Underperformer
27777,Zanerobe Men's Hobie Short,Swim,Zanerobe,69,44.78,3,207,72.66,35.1,69,100,Underperformer
17727,RetroFit Men's Long Sleeve Pullover Hoodie Sweater Striped Blue/Black,Fashion Hoodies & Sweatshirts,Retrofit,23.97,13.59,7,167.79,72.65,43.3,23.97,100,Niche Premium
21759,Geoffrey Beene Men's Flat-Front Dress Pant,Pants,Geoffrey Beene,25,10.47,5,125,72.63,58.1,25,100,Niche Premium
27898,Free Country Men's Catalina Boardshorts,Swim,Free Country,25,14.63,7,175,72.62,41.5,25,100,Niche Premium
13812,Lodis Audrey Zipper Pocket Card Case,Accessories,Lodis,38,13.79,3,114,72.62,63.7,38,100,Niche Premium
24467,Robert Graham Men's Warp,Socks,Robert Graham,28.5,18.13,7,199.5,72.62,36.4,28.5,100,Underperformer
27098,American Apparel Flannel Pajama Pant,Sleep & Lounge,American Apparel,38,13.79,3,114,72.62,63.7,38,100,Niche Premium
3382,Evolution by Cyrus Women's Boat Neck Dress,Dresses,Evolution by Cyrus,41.23,17.03,3,123.69,72.61,58.7,41.23,100,Niche Premium
11634,Cinema Etoile Women's Square Neck Cami,Intimates,Cinema Etoile,23,12.63,7,161,72.61,45.1,23,100,Niche Premium
26303,Nautica Men's Signal Flag Boat Print Knit Boxer,Underwear,Nautica,25,12.9,6,150,72.6,48.4,25,100,Niche Premium
9514,Hello Kitty Juniors V-Neck Tee Shirt,Sleep & Lounge,Hello Kitty,25,15.93,8,200,72.6,36.3,25,100,Underperformer
675,M. Rena Seamless Cami Corset,Tops & Tees,M. Rena,25,12.9,6,150,72.6,48.4,25,100,Niche Premium
14690,Le Mystere Women's Sexy Mama Wire-Free Nursing Bra,Maternity,Le Mystere,66,29.7,2,132,72.6,55,66,100,Niche Premium
17469,DC Men's Celluloid Sweatshirt,Fashion Hoodies & Sweatshirts,DC Shoes,55,30.8,3,165,72.6,44,55,100,Niche Premium
486,I Like Big Mutts - Ladies Green/Pink Long Sleeve T-Shirt,Tops & Tees,Dog Is Good,24.95,12.85,6,149.7,72.6,48.5,24.95,100,Niche Premium
18112,ExOfficio Men's Give-N-Go Brief,Active,ExOfficio,24.99,10.47,5,124.95,72.6,58.1,24.99,100,Niche Premium
14402,Belly Button Maternity Band,Maternity,Belly Button,24.99,10.47,5,124.95,72.6,58.1,24.99,100,Niche Premium
20612,Wrangler Men's Rugged Wear Classic Fit Jean,Jeans,Wrangler,33,18.48,5,165,72.6,44,33,100,Niche Premium
283,Indian Tunic Top Womens / Kurti Printed Blouse India Clothing,Tops & Tees,Maple Clothing,24.99,14.62,7,174.93,72.6,41.5,24.99,100,Niche Premium
26464,Del Rossa Men's Cotton Pajamas - Knit Top and Flannel Pants,Sleep & Lounge,Alexander Del Rossa,28.99,10.84,4,115.96,72.59,62.6,28.99,100,Niche Premium
286,Patty Women Smart V Neck Checkers Long Sleeve Knit Top,Tops & Tees,Patty,31.98,17.46,5,159.9,72.59,45.4,31.98,100,Niche Premium
17153,Black Web Men's Striped Hoodie Sweatshirt Henley Lightweight MADE IN USA,Fashion Hoodies & Sweatshirts,Black Web,22.99,12.62,7,160.93,72.58,45.1,22.99,100,Niche Premium
25873,PACT Men's Essential Boxer Brief,Underwear,PACT,24,11.9,6,144,72.58,50.4,24,100,Niche Premium
951,Collections Etc - Button Down Long Sleeve Knit Cardigan Sweater,Sweaters,Samanthas Style Shoppe,15.97,6.9,8,127.76,72.57,56.8,15.97,100,Niche Premium
28346,Dockers Men's 30Mm Reversible Swivel Buckle Belt,Accessories,Dockers,17.99,7.63,7,125.93,72.54,57.6,17.99,100,Niche Premium
17968,Zoo York Men's Retro Core Hoodie,Fashion Hoodies & Sweatshirts,ZOO YORK,60,35.82,3,180,72.54,40.3,60,100,Niche Premium
6070,LeggingsQueen Fancy Floral Leggings,Leggings,LeggingsQueen,21.95,12.88,8,175.6,72.52,41.3,21.95,100,Niche Premium
10723,Wacoal Women's Seduction Boy Leg Panty,Intimates,Wacoal,28,13.5,5,140,72.52,51.8,28,100,Niche Premium
5033,Liverpool Jeans Company Women's Penny Lane Abby Skinny,Jeans,Liverpool Jeans Company,79,42.74,2,158,72.52,45.9,79,100,Niche Premium
22214,North River Men's Flannel Black Powder Lounge Pants,Pants,North River,19.99,9.64,7,139.93,72.48,51.8,19.99,100,Niche Premium
27785,Quiksilver Waterman Mens Rocky Boardshort,Swim,Quiksilver,39.5,25,5,197.5,72.48,36.7,39.5,100,Underperformer
28061,Quiksilver Men's Prisms Boardshort,Swim,Quiksilver,49.5,31.38,4,198,72.47,36.6,49.5,100,Underperformer
22842,Dockers Men's Soft Khaki Shorts D3 Classic Fit Pleated,Shorts,Dockers,44,19.84,3,132,72.47,54.9,44,100,Niche Premium
7751,DB Life Dana Buchman Womens Ombre Jacket Misses Sand,Blazers & Jackets,DB Life Dana Buchman,59.99,23.76,2,119.98,72.47,60.4,59.99,100,Niche Premium
26279,Diesel Men's Herbert Boxer,Underwear,Diesel,21,10.65,7,147,72.47,49.3,21,100,Niche Premium
10861,Smartwool Women's Microweight Hiphugger,Intimates,SmartWool,37.35,19.24,4,149.4,72.46,48.5,37.35,100,Niche Premium
26094,C-IN2 Men's Pop Color Deep V-Neck Tee,Underwear,C-IN2,32,13.89,4,128,72.45,56.6,32,100,Niche Premium
25796,Harbor Bay Big & Tall Knit Boxer Briefs 3-Pack,Underwear,Harbor Bay,30,15.51,5,150,72.45,48.3,30,100,Niche Premium
25444,Duofold Men's Heavy Weight L/S Crew,Underwear,Duofold,32,13.89,4,128,72.45,56.6,32,100,Niche Premium
10247,Carole Hochman Moon Rose Shadows Long Cap Sleeve Gown (188420),Sleep & Lounge,Carole Hochman,69,44.85,3,207,72.45,35,69,100,Underperformer
27435,Quiksilver Men's Poles Apart Boardshort,Swim,Quiksilver,55,30.86,3,165,72.43,43.9,55,100,Niche Premium
3539,BCBGMAXAZRIA Women's Hazel Rib Tank Dress,Dresses,BCBGMAXAZRIA,48,23.86,3,144,72.43,50.3,48,100,Niche Premium
2374,Splendid Women's Mock Twist Hooded Pull Over,Fashion Hoodies & Sweatshirts,Splendid,33.53,15.42,4,134.12,72.42,54,33.53,100,Niche Premium
8635,Jack Women's Sheila Jacket,Outerwear & Coats,Jack,65,28.79,2,130,72.41,55.7,65,100,Niche Premium
11265,Flexees Women's One Fabulous Body Thigh Slimmer #5255,Intimates,Flexees,24,13.66,7,168,72.41,43.1,24,100,Niche Premium
311,Patty Women Unique Boat Neck O Ring Cut Out Shoulder 3/4 Sleeve Blouse Top,Tops & Tees,Patty,29.98,15.5,5,149.9,72.4,48.3,29.98,100,Niche Premium
9947,Silk Boxer Shorts for Women - Assorted 3-Pack - XS-XL - Silk Boxers Set,Sleep & Lounge,Royal Silk,50,31.9,4,200,72.4,36.2,50,100,Underperformer
3190,Anne Klein Women's Top Pocket Sweater Dress,Dresses,Anne Klein,129,56.63,1,129,72.37,56.1,129,100,Niche Premium
16493,Columbia Men's Pintada Peak Long Sleeve Shirt,Tops & Tees,Columbia,60,35.88,3,180,72.36,40.2,60,100,Niche Premium
2277,Ed Hardy Womens Specialty Floral Butterlfly Hoodie - White,Fashion Hoodies & Sweatshirts,Ed Hardy,34.99,16.9,4,139.96,72.36,51.7,34.99,100,Niche Premium
8155,ICE (6237-1) pinstripe tailored trouser suit dark navy blue sizes 8-16,Suits,Ice,66.99,42.87,3,200.97,72.35,36,66.99,100,Underperformer
14564,Everly Grey Women's Maternity Gabby Trouser,Maternity,Everly Grey,68,31.82,2,136,72.35,53.2,68,100,Niche Premium
4587,Wallflower Glitter Skinny Jeans,Jeans,Wallflower,44,25.92,4,176,72.34,41.1,44,100,Niche Premium
4568,Joe's Jeans Women's Yasmin Skinny Jean,Jeans,Joe's Jeans,169,96.67,1,169,72.33,42.8,169,100,Niche Premium
5428,Anne Klein Wome's Plus-Size Tweed Wide Leg Pant,Pants & Capris,Anne Klein,79.14,42.97,2,158.28,72.33,45.7,79.14,100,Niche Premium
19979,Haggar Men's Textured Pinstripe Straight Fit Plain Front Suit Separate Pant,Suits & Sport Coats,Haggar,37.72,13.62,3,113.16,72.31,63.9,37.72,100,Niche Premium
16451,Harley-DavidsontÂ® Men's Black T-Shirt. Graphics Front and Back. House of Harley-DavidsonÂ® Logo on Back. 30290591,Tops & Tees,Harley-Davidson,24.95,14.62,7,174.65,72.31,41.4,24.95,100,Niche Premium
26285,Cold Pruf - Mens Performance Base Layer Performance Crew Top Black,Underwear,COLD PRUF,24.95,12.9,6,149.7,72.31,48.3,24.95,100,Niche Premium
18198,Thorlo Unisex Thick Cushion Running Rolltop Sock,Active,Thorlo,41.99,17.89,3,125.97,72.31,57.4,41.99,100,Niche Premium
25668,Emporio Armani Men's Cotton Stretch Crew Neck Tee,Underwear,Emporio Armani,30,15.54,5,150,72.3,48.2,30,100,Niche Premium
445,Southpole Juniors Rugby Stripe Ribbed Tank Top With Contrast Color Lace Detail,Tops & Tees,Southpole,25,12.95,6,150,72.3,48.2,25,100,Niche Premium
26239,Emporio Armani Men's Eagle Crew Neck Tee,Underwear,Emporio Armani,33.97,15.9,4,135.88,72.29,53.2,33.97,100,Niche Premium
23305,Haggar Men's C18 Plain Front Neutral Windowpane Plaid Performance Short,Shorts,Haggar,29.99,15.53,5,149.95,72.28,48.2,29.99,100,Niche Premium
2610,prAna Women's Julz Hoodie Top,Active,prAna,65,28.86,2,130,72.28,55.6,65,100,Niche Premium
6833,Columbia Women's Sandy River II Print Shorts,Shorts,Columbia,44.95,20.86,3,134.85,72.28,53.6,44.95,100,Niche Premium
13567,Stohlquist Women's Short Sleeve Burnout Rashguard,Swim,Stohlquist,31.92,13.85,4,127.68,72.27,56.6,31.92,100,Niche Premium
16639,Calvin Klein Sportswear Men's Slim Fit Longsleeve Mini Gingham Check Shirt,Tops & Tees,Calvin Klein,55,30.91,3,165,72.27,43.8,55,100,Niche Premium
17749,Chevrolet 1965 Logo Full Zip Hoodie - Navy Blue,Fashion Hoodies & Sweatshirts,Football Fanatics,56.95,32.86,3,170.85,72.27,42.3,56.95,100,Niche Premium
21323,Social Collision Khaki Skinny Fit Jeans,Jeans,Hot Topic,36.5,18.43,4,146,72.27,49.5,36.5,100,Niche Premium
9762,Dreams and Company Plus Size Short terry robe with FREE matching slippers Dreams & Co,Sleep & Lounge,DREAMS,34.99,20.54,5,174.95,72.25,41.3,34.99,100,Niche Premium
11535,Ilusion Women's PLUS SIZE Antistatic Vintage-style Full Slip w/ Lace Detail BEIGE 42,Intimates,Ilusion,12.98,6.41,11,142.78,72.25,50.6,12.98,100,Niche Premium
14530,PEZ D'OR Women's Maternity Bathing Beauty Maillot - Love Boat,Maternity,PEZ Candy,69.86,33.74,2,139.72,72.24,51.7,69.86,100,Niche Premium
11503,Gemsli Shadow Tone on Tone Striped Half Slip with Novelty Lace Cling Free # HS305,Intimates,Gemsli,28,13.55,5,140,72.24,51.6,28,100,Niche Premium
14403,Bravado Double Plus Original Nursing Bra Style 1013,Maternity,Bravado! Designs,35,16.94,4,140,72.24,51.6,35,100,Niche Premium
16754,Puma Apparel Men's Vintage No 1 Logo Tee,Tops & Tees,PUMA,22,11.68,7,154,72.23,46.9,22,100,Niche Premium
13410,Roxy Juniors Native Sky Retro Boy Brief,Swim,Roxy,44.99,20.92,3,134.97,72.21,53.5,44.99,100,Niche Premium
21038,RUDE Brown Wash Skinny Fit Denim Jeans,Jeans,Hot Topic,39.5,21.45,4,158,72.21,45.7,39.5,100,Niche Premium
6469,O'Neill Juniors Tegan Short,Shorts,O'Neill,39.5,21.45,4,158,72.21,45.7,39.5,100,Niche Premium
29091,Fox River Four Layer Glove,Accessories,Fox River Socks,31.23,13.18,4,124.92,72.2,57.8,31.23,100,Niche Premium
18135,Gold Toe Men's Cotton Over the Calf Athletic Sock 3-Pack,Active,Gold Toe,16.99,6.68,7,118.93,72.19,60.7,16.99,100,Niche Premium
27331,Mens Plaid Fleece Pajama Pants,Sleep & Lounge,LabelShopper,11.99,4.77,10,119.9,72.18,60.2,11.99,100,Niche Premium
23367,Izod Plaids (Small) Ocean Blue (grey/blue dk blue and grey) Flat Front Walking Shorts,Shorts,IZOD,40,21.96,4,160,72.16,45.1,40,100,Niche Premium
25445,Hanes Everyday Men's Thermal Set (Long Sleeve Crew and Long Johns) - Colors Available,Underwear,Hanes,26,11.57,5,130,72.15,55.5,26,100,Niche Premium
25516,Diesel Men's Umbr-Blade Underpant,Underwear,Diesel,25,12.97,6,150,72.15,48.1,25,100,Niche Premium
27530,Hurley Men's Phantom Lynx Board Short,Swim,Hurley,65,40.95,3,195,72.15,37,65,100,Underperformer
17684,Alternative 4.2 oz. Long-Sleeve Pullover Hoodie,Fashion Hoodies & Sweatshirts,Alternative,24.24,12.22,6,145.44,72.14,49.6,24.24,100,Niche Premium
21821,Louis Raphael LUXE 100% Wool Solid-Colored Modern-Fit Flat-Front Dress Pant,Pants,Louis Raphael,64.99,28.92,2,129.98,72.14,55.5,64.99,100,Niche Premium
6693,Roxy Women's Horizon Tan Sweat Pant Shorts 468562-MOH,Shorts,Roxy,28.97,14.54,5,144.85,72.14,49.8,28.97,100,Niche Premium
23034,Nautica Mens Belted Cargo Shorts,Shorts,Nautica,34.95,16.92,4,139.8,72.14,51.6,34.95,100,Niche Premium
10585,Rhonda Shear Ahh Divine Underwire Leisure Bra (9299),Intimates,Rhonda Shear,27.8,13.37,5,139,72.14,51.9,27.8,100,Niche Premium
16419,Harley-DavidsonÂ® Men's 110th Stencil T-Shirt. Graphics. All Cotton. 302917660,Tops & Tees,Harley-Davidson,33.95,19.52,5,169.75,72.14,42.5,33.95,100,Niche Premium
28632,neff Men's Daily Sunglass,Accessories,NEFF,25,10.57,5,125,72.13,57.7,25,100,Niche Premium
5750,Cotton Leggings Plus Size,Leggings,HUE,28,17.7,7,196,72.13,36.8,28,100,Underperformer
9021,Hanes Silk Reflections Women's Legging With Comfort Stretch Panty,Socks & Hosiery,Hanes,30,11.97,4,120,72.12,60.1,30,100,Niche Premium
21001,RUDE Bright Red Wash Skinny Fit Jeans,Jeans,Hot Topic,36.5,18.47,4,146,72.12,49.4,36.5,100,Niche Premium
28835,Minus33 100% Merino Wool Base Layer 740 Expedition Balaclava Black One Size,Accessories,Minus33 Merino Wool,30,11.97,4,120,72.12,60.1,30,100,Niche Premium
16947,Harley-DavidsonÂ® Men's Blue Bar & Shield T-Shirt. Graphics. All Cotton. 302905940,Tops & Tees,Harley-Davidson,27.95,15.93,6,167.7,72.11,43,27.95,100,Niche Premium
17418,Kawasaki Sizzle Hooded Sweatshirt Black KX Ninja Hoody Hoodie,Fashion Hoodies & Sweatshirts,Kawasaki,56.95,32.92,3,170.85,72.1,42.2,56.95,100,Niche Premium
10494,Fruit of the Loom Cotton Stretch extreme comfort bra,Intimates,Fruit of the Loom,14,6.79,10,140,72.1,51.5,14,100,Niche Premium
22658,Men's Merrell Vagaborne Twill Straight Leg Cotton Pants,Pants,Merrell,69.46,33.41,2,138.92,72.1,51.9,69.46,100,Niche Premium
27976,TYR Sport Men's Alliance Durafast Splice Racer Swim Suit,Swim,TYR,28.95,16.94,6,173.7,72.09,41.5,28.95,100,Niche Premium
24082,Allegra K Mens Stylish Long Sleeve Drawstring Four Pockets Single Breasted Jacket Gray M,Outerwear & Coats,Allegra K,28.05,13.63,5,140.25,72.09,51.4,28.05,100,Niche Premium
11406,New 3 Bone Hoop Skirt Bridal Taffeta Bridal Petticoat Wedding Gown Slip (CH130DS),Intimates,Sweetheart Slips,25.95,13.94,6,155.7,72.09,46.3,25.95,100,Niche Premium
27372,State O Maine Solid Kimono,Sleep & Lounge,State O Maine,31.9,13.88,4,127.6,72.09,56.5,31.9,100,Niche Premium
10405,Playtex Women's 18 Hour Active Lifestyle,Intimates,Playtex,31,16.58,5,155,72.08,46.5,31,100,Niche Premium
13507,Sofia by Vix Women's Gypsy Push Up Bralette,Swim,Sofia by Vix,42.81,18.79,3,128.43,72.05,56.1,42.81,100,Niche Premium
17065,Tri-Mountain Men's Big And Tall Stylish Twill Dress Shirt. 810,Tops & Tees,Tri-Mountain,42.99,24.98,4,171.96,72.05,41.9,42.99,100,Niche Premium
3374,Lindy Bop 'Bonnie' Black Polka Dot Vintage 1950'S Rockabilly Pinup Halter Party Swing Dress,Dresses,Lindy Bop,46.99,22.98,3,140.97,72.04,51.1,46.99,100,Niche Premium
17707,District Threads DT192 - Young Mens Marled Full-Zip Hoodie,Fashion Hoodies & Sweatshirts,District Threads,36.38,18.37,4,145.52,72.03,49.5,36.38,100,Niche Premium
3075,Women's Legend Golf/Windshirt,Active,Charles River Apparel,39.95,15.94,3,119.85,72.03,60.1,39.95,100,Niche Premium
16894,Nautica Men's Long Sleeve Poplin Medium Plaid Woven,Tops & Tees,Nautica,49.5,25.49,3,148.5,72.02,48.5,49.5,100,Niche Premium
15761,Vanity Fair Women's Spinslip  Full Tailored Slip #10158,Plus,Vanity Fair,30,15.6,5,150,72,48,30,100,Niche Premium
28108,Billabong Rum Point Boardshorts - Blue,Swim,Billabong,39.45,25.05,5,197.25,72,36.5,39.45,100,Underperformer
5493,Level 99 Women's Slouchy Cargo Pant,Pants & Capris,Level 99,25,13,6,150,72,48,25,100,Niche Premium
11856,A.B.S. By Allen Schwartz Women's Peek-A-Boo Babydoll And G-String,Intimates,A.B.S. by Allen Schwartz,40,22,4,160,72,45,40,100,Niche Premium
22131,J.C. Rags Men's Cargo Pant,Pants,J.C. Rags,34.61,16.61,4,138.44,71.99,52,34.61,100,Niche Premium
4961,Armani Collezioni BLUE Cotton Jeans,Jeans,Armani,71,35,2,142,71.99,50.7,71,100,Niche Premium
19420,RETROFIT Frequency Mens Sweater,Sweaters,Retrofit,24.99,12.99,6,149.94,71.97,48,24.99,100,Niche Premium
28995,Skechers Men's 5017 Aviator Sunglasses,Accessories,Skechers,24.99,10.6,5,124.95,71.97,57.6,24.99,100,Niche Premium
24470,Robert Graham Men's Arrow,Socks,Robert Graham,26.5,16.22,7,185.5,71.97,38.8,26.5,100,Underperformer
16108,Geoffrey Beene Men's Regular Fit Herringbone Dress Shirt,Tops & Tees,Geoffrey Beene,26.16,15.88,7,183.12,71.97,39.3,26.16,100,Underperformer
467,Port Authority Women's Silk Touch 3/4-Sleeve Sport Shirt. L562,Tops & Tees,Port Authority,43.99,26,4,175.96,71.97,40.9,43.99,100,Niche Premium
1489,YogaColors Womens Cotton Slub Emoticon Cardigan Wrap Sweater,Sweaters,YogaColors,28,13.61,5,140,71.96,51.4,28,100,Niche Premium
14567,Lamaze Maternity Women's Coming Soon To A Hospital Near You Capri Pajama Set,Maternity,Lamaze,28,13.61,5,140,71.96,51.4,28,100,Niche Premium
23505,CLASSROOM Men's Flat Front Short,Shorts,Classroom Uniforms,23.61,11.62,6,141.66,71.96,50.8,23.61,100,Niche Premium
23488,Rusty Men's Entourage Shorts,Shorts,Rusty,39.45,21.46,4,157.8,71.96,45.6,39.45,100,Niche Premium
